experiment_id,regime,target,model,method,cell,status_scope,archived_raw_value,reconstructed_value,reported_manuscript_value,status_flags,source_reference,discrepancy_description,release_treatment
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,Cloze-R,experiment,"{""baseline_forget_raw_score"":0.7,""baseline_retain_raw_score"":0.7466666666666667,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.7,""method_retain_raw_score"":0.7466666666666667,""pooled_baseline"":0.742,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",100.63,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,Cloze-F,experiment,"{""baseline_forget_raw_score"":0.7,""baseline_retain_raw_score"":0.7466666666666667,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.7,""method_retain_raw_score"":0.7466666666666667,""pooled_baseline"":0.742,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",94.34,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,Cloze-Delta,experiment,"{""baseline_forget_raw_score"":0.7,""baseline_retain_raw_score"":0.7466666666666667,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.7,""method_retain_raw_score"":0.7466666666666667,""pooled_baseline"":0.742,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",-6.29,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,BG-R,experiment,"{""baseline_forget_raw_score"":0.3,""baseline_retain_raw_score"":0.3277777777777778,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.3,""method_retain_raw_score"":0.3277777777777778,""pooled_baseline"":0.325,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",100.85,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,BG-F,experiment,"{""baseline_forget_raw_score"":0.3,""baseline_retain_raw_score"":0.3277777777777778,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.3,""method_retain_raw_score"":0.3277777777777778,""pooled_baseline"":0.325,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",92.31,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,BG-Delta,experiment,"{""baseline_forget_raw_score"":0.3,""baseline_retain_raw_score"":0.3277777777777778,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.3,""method_retain_raw_score"":0.3277777777777778,""pooled_baseline"":0.325,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",-8.55,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,ATT-R,experiment,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.38,""baseline_success_count"":54,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.0017832022913445975,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.32,""method_retain_raw_accuracy"":0.38,""pooled_baseline_accuracy"":0.36,""significant"":true}",118.18,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,ATT-F,experiment,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.38,""baseline_success_count"":54,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.0017832022913445975,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.32,""method_retain_raw_accuracy"":0.38,""pooled_baseline_accuracy"":0.36,""significant"":true}",63.64,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,ATT-Delta,experiment,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.38,""baseline_success_count"":54,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.0017832022913445975,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.32,""method_retain_raw_accuracy"":0.38,""pooled_baseline_accuracy"":0.36,""significant"":true}",-54.55,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,IDeq-R,experiment,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.32,""baseline_success_count"":48,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.032081960505484605,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.32,""method_retain_raw_accuracy"":0.32,""pooled_baseline_accuracy"":0.32,""significant"":true}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,IDeq-F,experiment,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.32,""baseline_success_count"":48,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.032081960505484605,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.32,""method_retain_raw_accuracy"":0.32,""pooled_baseline_accuracy"":0.32,""significant"":true}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,IDeq-Delta,experiment,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.32,""baseline_success_count"":48,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.032081960505484605,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.32,""method_retain_raw_accuracy"":0.32,""pooled_baseline_accuracy"":0.32,""significant"":true}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,ID-R,experiment,"{""baseline_forget_raw_accuracy"":0.2826086956521739,""baseline_retain_raw_accuracy"":0.28,""baseline_success_count"":41,""counts"":{""forget"":46,""pooled"":146,""retain"":100},""exact_pvalue"":0.22032852904022862,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.2826086956521739,""method_retain_raw_accuracy"":0.28,""pooled_baseline_accuracy"":0.2808219178082192,""significant"":false}",Р,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,ID-F,experiment,"{""baseline_forget_raw_accuracy"":0.2826086956521739,""baseline_retain_raw_accuracy"":0.28,""baseline_success_count"":41,""counts"":{""forget"":46,""pooled"":146,""retain"":100},""exact_pvalue"":0.22032852904022862,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.2826086956521739,""method_retain_raw_accuracy"":0.28,""pooled_baseline_accuracy"":0.2808219178082192,""significant"":false}",Р,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,ID-Delta,experiment,"{""baseline_forget_raw_accuracy"":0.2826086956521739,""baseline_retain_raw_accuracy"":0.28,""baseline_success_count"":41,""counts"":{""forget"":46,""pooled"":146,""retain"":100},""exact_pvalue"":0.22032852904022862,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.2826086956521739,""method_retain_raw_accuracy"":0.28,""pooled_baseline_accuracy"":0.2808219178082192,""significant"":false}",Р,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,MMLU,experiment,"{""formula"":""raw_mmlu_accuracy"",""raw_accuracy"":0.269}",0.27,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-baseline,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,Baseline,Average,experiment,"{""formula"":""unweighted_mean_unmasked_r_and_f_probe_scores_excluding_delta"",""included_cells"":[""QA-R"",""QA-F"",""Cloze-R"",""Cloze-F"",""BG-R"",""BG-F"",""ATT-R"",""ATT-F"",""IDeq-R"",""IDeq-F""]}",96.73,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-graddiff,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,GradDiff,QA-R,experiment,"{""baseline_forget_raw_score"":0.55,""baseline_retain_raw_score"":0.5688888888888889,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.63,""method_retain_raw_score"":0.66,""pooled_baseline"":0.567,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",116.40,,verified;label_corrected;non_comparable,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_PMC_Mixtral/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/unlearn/graddiff_PMC_Mixtral/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
